"Mineral Name","Mineral Name (plain)","Mineral Name (HTML)","RRUFF Chemistry (plain)","IMA Chemistry (plain)","RRUFF Chemistry (concise)","IMA Chemistry (concise)","RRUFF Chemistry (HTML)","IMA Chemistry (HTML)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements"
"Potassiccarpholite","Potassiccarpholite","Potassiccarpholite","K(Mn2+,Li)2Al4Si4O12(OH,F)8","K(Mn2+,Li)2Al4Si4O12(OH,F)8","K(Mn^2+^,Li)_2_Al_4_Si_4_O_12_(OH,F)_8_","K(Mn^2+^,Li)_2_Al_4_Si_4_O_12_(OH,F)_8_","K(Mn<sup>2+</sup>,Li)<sub>2</sub>Al<sub>4</sub>Si<sub>4</sub>O<sub>12</sub>(OH,F)<sub>8</sub>","K(Mn<sup>2+</sup>,Li)<sub>2</sub>Al<sub>4</sub>Si<sub>4</sub>O<sub>12</sub>(OH,F)<sub>8</sub>","K Mn Li Al Si O H F","IMA2002-064","","5212","USA","2002","Approved","Carpholite","carpholite","Tait K T, Hawthorne F C, Grice J D, Jambor J L, Pinch W W (2004) Potassic-carpholite, a new mineral species from the Sawtooth batholith, Boise County, Idaho, U.S.A., The Canadian Mineralogist 42, 121-124

Jambor J L, Roberts A C (2004) New mineral names, American Mineralogist 89, 1826-1834

Name changed from potassic-carpholite:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","orthorhombic","47","K Mn^2+ Li Al Si O H F"
"Potassic-chloro-hastingsite","Potassic-chloro-hastingsite","Potassic-chloro-hastingsite","KCa2[Fe2+4Fe3+](Si6Al2)O22Cl2","KCa2(Fe2+4Fe3+)(Si6Al2)O22Cl2","KCa_2_[Fe^2+^_4_Fe^3+^](Si_6_Al_2_)O_22_Cl_2_","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_Cl_2_","KCa<sub>2</sub>[Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>](Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>Cl<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>Cl<sub>2</sub>","K Ca Fe Si Al O Cl","IMA2005-007","","5214","Azerbaijan","2005","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Pekov I V, Chukanov N V, Nefedova M E, Pushcharovsky D Y, Rastsvetaeva R K (2005) Chloro-potassichastingsite (K,Na)Ca<sub>2</sub>(Fe<sup>2+</sup>,Mg)<sub>4</sub>Fe<sup>3+</sup>[Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>](Cl,OH)<sub>2</sub>: revalidation and the new name of dashkesanite, Proceedings of the Russian Mineralogical Society 134, 31-35

Name changed:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","2060","K Ca Fe^2+ Fe^3+ Si Al O Cl"
"Potassic-chloro-pargasite","Potassic-chloro-pargasite","Potassic-chloro-pargasite","KCa2(Mg4Al)(Si6Al2)O22Cl2","KCa2(Mg4Al)(Si6Al2)O22Cl2","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_Cl_2_","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_Cl_2_","KCa<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>Cl<sub>2</sub>","KCa<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>Cl<sub>2</sub>","K Ca Mg Al Si O Cl","IMA2001-036","","5429","Russia","2001","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Chukanov N V, Konilov A N, Zadov A E, Belakovsky D I, Pekov I V (2002) The new amphibole potassic chloropargasite (K,Na)Ca<sub>2</sub>(Mg,Fe<sup>2+</sup>)<sub>4</sub>Al(Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>)(Cl,OH)<sub>2</sub> and conditions of its formation in the granulite complex of Sal'nye Tundry Massif (Kola Peninsula), Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 131(2), 58-62

Name changed:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","","K Ca Mg Al Si O Cl"
"Potassic-ferri-leakeite","Potassic-ferri-leakeite","Potassic-ferri-leakeite","KNa2(Mg2Fe3+2Li)Si8O22(OH)2","KNa2(Mg2Fe3+2Li)Si8O22(OH)2","KNa_2_(Mg_2_Fe^3+^_2_Li)Si_8_O_22_(OH)_2_","KNa_2_(Mg_2_Fe^3+^_2_Li)Si_8_O_22_(OH)_2_","KNa<sub>2</sub>(Mg<sub>2</sub>Fe<sup>3+</sup><sub>2</sub>Li)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","KNa<sub>2</sub>(Mg<sub>2</sub>Fe<sup>3+</sup><sub>2</sub>Li)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","K Na Mg Fe Li Si O H","IMA2001-049","","3694","Japan","2001","Approved|Redefined","Amphibole","amphibole-group 4 Na","Matsubara S, Miyawaki R, Kurosawa M, Suzuki Y (2002) Potassicleakeite, a new amphibole from the Tanohata Mine, Iwate Prefecture, Japan, Journal of Mineralogical and Petrological Sciences 97, 177-184

Name changed from potassicleakeite according to:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","363","K Na Mg Fe^3+ Li Si O H"
"Potassic-ferro-ferri-sadanagaite","Potassic-ferro-ferri-sadanagaite","Potassic-ferro-ferri-sadanagaite","KCa2(Fe2+3Fe3+2)(Si5Al3)O22(OH)2","KCa2(Fe2+3Fe3+2)(Si5Al3)O22(OH)2","KCa_2_(Fe^2+^_3_Fe^3+^_2_)(Si_5_Al_3_)O_22_(OH)_2_","KCa_2_(Fe^2+^_3_Fe^3+^_2_)(Si_5_Al_3_)O_22_(OH)_2_","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>3</sub>Fe<sup>3+</sup><sub>2</sub>)(Si<sub>5</sub>Al<sub>3</sub>)O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>3</sub>Fe<sup>3+</sup><sub>2</sub>)(Si<sub>5</sub>Al<sub>3</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Fe Si Al O H","IMA1997-035","","3693","Russia","1997","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Bazhenova A G, Bazhenova L F, Krinova T V, Khvorov P V (1999) Potassicferrisadanagaite (K,Na)Ca_2_(Fe^2+^,Al)_2_[Si_5_Al_3_O_22_](OH)_2_, a new mineral species of the amphibole group (Ilmen Mountain, the south Urals), Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 128(4), 50-55

Name changed from potassic-ferrisadanagaite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","","","K Ca Fe^2+ Fe^3+ Si Al O H"
"Potassic-ferro-ferri-taramite","Potassic-ferro-ferri-taramite","Potassic-ferro-ferri-taramite","K(NaCa)(Fe2+3Fe3+2)(Si6Al2)O22(OH)2","K(NaCa)(Fe2+3Fe3+2)(Si6Al2)O22(OH)2","K(NaCa)(Fe^2+^_3_Fe^3+^_2_)(Si_6_Al_2_)O_22_(OH)_2_","K(NaCa)(Fe^2+^_3_Fe^3+^_2_)(Si_6_Al_2_)O_22_(OH)_2_","K(NaCa)(Fe<sup>2+</sup><sub>3</sub>Fe<sup>3+</sup><sub>2</sub>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K(NaCa)(Fe<sup>2+</sup><sub>3</sub>Fe<sup>3+</sup><sub>2</sub>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Na Ca Fe Si Al O H","","","5471","Tanzania","1964","Approved|Redefined","Amphibole-amphiboles sodic-calcic"," ","Brock P W G, Gellatly D C, von Knorring O (1964) Mboziite, a new sodic amphibole end-member. Mineralogical Magazine 33, 1057-1065

Name changed from mboziite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","","","K Na Ca Fe^2+ Fe^3+ Si Al O H"
"Potassic-ferro-pargasite","Potassic-ferro-pargasite","Potassic-ferro-pargasite","KCa2(Fe2+4Al)Si6Al2O22(OH)2","KCa2(Fe2+4Al)(Si6Al2)O22(OH)2","KCa_2_(Fe^2+^_4_Al)Si_6_Al_2_O_22_(OH)_2_","KCa_2_(Fe^2+^_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Al)Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Al)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Fe Al Si O H","IMA2007-053","","5470","Japan","2007","Approved|Redefined","Amphibole"," ","Banno Y, Miyawaki R, Matsubara S, Sato E, Nakai I, Matsuo G, Yamada S (2009) Potassic-ferropargasite, a new member of the amphibole group, from Kabutoichiba, Mie Prefecture, central Japan, Journal of Mineralogical and Petrological Sciences 104, 374-382

Name changed from potassic-ferropargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","0.4","K Ca Fe^2+ Al Si O H"
"Potassic-ferro-sadanagaite","Potassic-ferro-sadanagaite","Potassic-ferro-sadanagaite","KCa2(Fe2+3Al2)(Si5Al3)O22(OH)2","KCa2(Fe2+3Al2)(Si5Al3)O22(OH)2","KCa_2_(Fe^2+^_3_Al_2_)(Si_5_Al_3_)O_22_(OH)_2_","KCa_2_(Fe^2+^_3_Al_2_)(Si_5_Al_3_)O_22_(OH)_2_","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>3</sub>Al<sub>2</sub>)(Si<sub>5</sub>Al<sub>3</sub>)O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>3</sub>Al<sub>2</sub>)(Si<sub>5</sub>Al<sub>3</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Fe Al Si O H","","","5516","Japan","1984","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Shimazaki H, Bunno M, Ozawa T (1984) Sadanagaite and magnesio-sadanagaite, new silica-poor members of calcic amphibole from Japan. American Mineralogist 69, 465-471

Name changed from potassic-aluminosadanagaite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","","541","K Ca Fe^2+ Al Si O H"
"Potassic-ferro-taramite","Potassic-ferro-taramite","Potassic-ferro-taramite","K(NaCa)(Fe2+3Al2)(Si6Al2)O22(OH)2","K(NaCa)(Fe2+3Al2)(Si6Al2)O22(OH)2","K(NaCa)(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","K(NaCa)(Fe^2+^_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","K(NaCa)(Fe<sup>2+</sup><sub>3</sub>Al<sub>2</sub>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K(NaCa)(Fe<sup>2+</sup><sub>3</sub>Al<sub>2</sub>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Na Ca Fe Al Si O H","IMA2007-015","","5572","Spain","2007","Approved|Redefined","Amphibole"," ","Oberti R, Boiocchi M, Smith D C, Medenbach O, Helmers H (2008) Potassic-aluminotaramite from Sierra de los Filabres, Spain, European Journal of Mineralogy 20, 1005-1010

Name changed from potassic-aluminotaramite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","K Na Ca Fe^2+ Al Si O H"
"Potassic-fluoro-hastingsite","Potassic-fluoro-hastingsite","Potassic-fluoro-hastingsite","KCa2(Fe2+4Fe3+)(Si6Al2)O22F2","KCa2(Fe2+4Fe3+)(Si6Al2)O22F2","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_F_2_","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_F_2_","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>F<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>F<sub>2</sub>","K Ca Fe Si Al O F","IMA2005-006","","5528","USA","2005","Approved|Redefined","Amphibole"," ","Lupulescu M V, Rakovan J, Dyar M D, Robinson G W, Hughes J M (2009) Fluoro-potassichastingsite from the Greenwood mine, Orange County, New York: A new end-member calcic amphibole, The Canadian Mineralogist 47, 909-916

Name changed from fluoro-potassichastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","K Ca Fe^2+ Fe^3+ Si Al O F"
"Potassic-fluoro-pargasite","Potassic-fluoro-pargasite","Potassic-fluoro-pargasite","KCa2(Mg4Al)Si6Al2O22F2","KCa2(Mg4Al)Si6Al2O22F2","KCa_2_(Mg_4_Al)Si_6_Al_2_O_22_F_2_","KCa_2_(Mg_4_Al)Si_6_Al_2_O_22_F_2_","KCa<sub>2</sub>(Mg<sub>4</sub>Al)Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>F<sub>2</sub>","KCa<sub>2</sub>(Mg<sub>4</sub>Al)Si<sub>6</sub>Al<sub>2</sub>O<sub>22</sub>F<sub>2</sub>","K Ca Mg Al Si O F","IMA2009-091","R110065","5820","Madagascar","2009","Approved|Redefined","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Pagano R, Pagano A (2010) Fluoro-potassic-pargasite, KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_F_2_, from the Tranomaro area, Madagascar: mineral description and crystal chemistry, Mineralogical Magazine 74, 961-967

Name changed from fluoro-potassic-pargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","K Ca Mg Al Si O F"
"Potassic-fluoro-richterite","Potassic-fluoro-richterite","Potassic-fluoro-richterite","K(NaCa)Mg5Si8O22F2","K(NaCa)Mg5Si8O22F2","K(NaCa)Mg_5_Si_8_O_22_F_2_","K(NaCa)Mg_5_Si_8_O_22_F_2_","K(NaCa)Mg<sub>5</sub>Si<sub>8</sub>O<sub>22</sub>F<sub>2</sub>","K(NaCa)Mg<sub>5</sub>Si<sub>8</sub>O<sub>22</sub>F<sub>2</sub>","K Na Ca Mg Si O F","IMA1986-046","R060034","5452","Italy","1983","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Della Ventura G, Maras A, Parodi G C (1983) Potassium-fluorrichterite from Monte Somma (Campania) Italy, Periodico di Mineralogia 52, 617-630

Name changed from potassium-fluorrichterite:
Burke E A J, Leake B E (2004) ""Named amphiboles"": a new category of amphiboles recognized by the International Mineralogical Association (IMA), and the proper order of prefixes to be used in amphibole names, The Canadian Mineralogist 42, 1881-1883

Name changed from fluoro-potassicrichterite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","413.6","K Na Ca Mg Si O F"
"Potassic-hastingsite","Potassic-hastingsite","Potassic-hastingsite","KCa2(Fe2+4Fe3+)(Si6Al2)O22(OH)2","KCa2(Fe2+4Fe3+)(Si6Al2)O22(OH)2","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Fe^2+^_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Fe Si Al O H","IMA2018-160","","6885","China","2019","Pending publication|Approved","Amphibole"," ","Ren, G., Li, G., Shi, J., Gu, X., Fan, G., Yu, A., Liu, Q. and Shen, G. (2019) Potassic-hastingsite, IMA2018-160. CNMNC Newsletter No. 49: Mineralogical Magazine, 83, doi:10.1180/mgm.2019.35","monoclinic","","K Ca Fe^2+ Fe^3+ Si Al O H"
"Potassic-jeanlouisite","Potassic-jeanlouisite","Potassic-jeanlouisite","K(NaCa)(Mg4Ti4+)Si8O22O2","K(NaCa)(Mg4Ti)Si8O22O2","K(NaCa)(Mg_4_Ti^4+^)Si_8_O_22_O_2_","K(NaCa)(Mg_4_Ti)Si_8_O_22_O_2_","K(NaCa)(Mg<sub>4</sub>Ti<sup>4+</sup>)Si<sub>8</sub>O<sub>22</sub>O<sub>2</sub>","K(NaCa)(Mg<sub>4</sub>Ti)Si<sub>8</sub>O<sub>22</sub>O<sub>2</sub>","K Na Ca Mg Ti Si O","IMA2018-050","","6787","USA","2018","Approved","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Della Ventura G, Färber G (2019) Potassic-jeanlouisite from Leucite Hill, Wyoming, USA, ideally K(NaCa)(Mg_4_Ti)Si_8_O_22_O_2_: the first species of oxo amphibole in the sodium–calcium subgroup. Mineralogical Magazine 83, 587-593","monoclinic","1.1","K Na Ca Mg Ti^4+ Si O"
"Potassic-magnesio-arfvedsonite","Potassic-magnesio-arfvedsonite","Potassic-magnesio-arfvedsonite","KNa2Mg4Fe3+Si8O22(OH)2","KNa2(Mg4Fe3+)Si8O22(OH)2","KNa_2_Mg_4_Fe^3+^Si_8_O_22_(OH)_2_","KNa_2_(Mg_4_Fe^3+^)Si_8_O_22_(OH)_2_","KNa<sub>2</sub>Mg<sub>4</sub>Fe<sup>3+</sup>Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","KNa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","K Na Mg Fe Si O H","IMA2016-083","","6609","Bulgaria","2017","Approved","Amphibole-amphiboles sodic"," ","Dyulgerov M, Oberti R, Platevoet B, Kadiyski M, Rusanov V (2019) Potassic-magnesio-arfvedsonite, KNa_2_(MgFe^2+^Fe^3+^)_5_Si_8_O_22_(OH)_2_: mineral description and crystal chemistry. Mineralogical Magazine 83, 465-472","monoclinic","2570","K Na Mg Fe^3+ Si O H"
"Potassic-magnesio-fluoro-arfvedsonite","Potassic-magnesio-fluoro-arfvedsonite","Potassic-magnesio-fluoro-arfvedsonite","KNa2(Mg4Fe3+)Si8O22F2","KNa2(Mg4Fe3+)Si8O22F2","KNa_2_(Mg_4_Fe^3+^)Si_8_O_22_F_2_","KNa_2_(Mg_4_Fe^3+^)Si_8_O_22_F_2_","KNa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)Si<sub>8</sub>O<sub>22</sub>F<sub>2</sub>","KNa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)Si<sub>8</sub>O<sub>22</sub>F<sub>2</sub>","K Na Mg Fe Si O F","IMA1985-023","R060915","5331","Canada","1985","Approved|Redefined","Amphibole","amphibole-group 4 Na","Originally named potassium fluor-magnesio-arfvedsonite:
Hogarth D D, Chao G Y, Townsend M G (1987) Potassium- and fluorine-rich amphiboles from the Gatineau area, Quebec, The Canadian Mineralogist 25, 739-753 

Name changed:
Hogarth D D (2006) Fluoro-potassic-magnesio-arfvedsonite, KNa_2_Mg_5_Si_8_O_22_F_2_, from the Outaouais region, Quebec, Canada, The Canadian Mineralogist 44, 289-289 
Note that chemical formula is not charge balanced in this report. The formula from the 1987 paper is kept.

Name changed from fluoro-potassic-magnesio-arfvedsonite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","1412","K Na Mg Fe^3+ Si O F"
"Potassic-magnesio-hastingsite","Potassic-magnesio-hastingsite","Potassic-magnesio-hastingsite","KCa2(Mg4Fe3+)(Si6Al2)O22(OH)2","KCa2(Mg4Fe3+)(Si6Al2)O22(OH)2","KCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Mg Fe Si Al O H","IMA2004-027b","","5469","Russia","2004","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Korinevsky V G, Korinevsky E V (2006) Potassic-magnesiohastingsite (K,Na)Ca_2_(Mg,Fe^2+^)_4_Fe^3+^,Al,Ti)[Si_6_Al_2_O_22_](OH,Cl)_2_ - the new mineral species of amphiboles, Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 135(2), 49-57

Name changed from potassic-magnesiohastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","K Ca Mg Fe^3+ Si Al O H"
"Potassic-mangani-leakeite","Potassic-mangani-leakeite","Potassic-mangani-leakeite","KNa2(Mg2Mn3+2Li)Si8O22(OH)2","KNa2(Mg2Mn3+2Li)Si8O22(OH)2","KNa_2_(Mg_2_Mn^3+^_2_Li)Si_8_O_22_(OH)_2_","KNa_2_(Mg_2_Mn^3+^_2_Li)Si_8_O_22_(OH)_2_","KNa<sub>2</sub>(Mg<sub>2</sub>Mn<sup>3+</sup><sub>2</sub>Li)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","KNa<sub>2</sub>(Mg<sub>2</sub>Mn<sup>3+</sup><sub>2</sub>Li)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","K Na Mg Mn Li Si O H","IMA1992-032","","2697","South Africa","1992","Approved|Redefined","Amphibole","amphibole-group 4 Na","Armbruster T, Oberhänsli R, Bermanec V, Dixon R (1993) Hennomartinite and kornite, two new Mn^3+^ rich silicates from the Wessels mine, Kalahari, South Africa, Schweizerische Mineralogische und Petrographische Mitteilungen 73, 349-355

Name changed from kornite according to:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","","2000","K Na Mg Mn^3+ Li Si O H"
"Potassic-pargasite","Potassic-pargasite","Potassic-pargasite","KCa2(Mg4Al)(Si6Al2)O22(OH)2","KCa2(Mg4Al)(Si6Al2)O22(OH)2","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","KCa<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","KCa<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>6</sub>Al<sub>2</sub>)O<sub>22</sub>(OH)<sub>2</sub>","K Ca Mg Al Si O H","IMA1994-046","","3695","Finland","1994","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Robinson G W, Grice J D, Gault R A, Lalonde A E (1997) Potassicpargasite, a new member of the amphibole group from Pargas, Turku-Pori, Finland, The Canadian Mineralogist 35, 1535-1540

Name changed from potassicpargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","427","K Ca Mg Al Si O H"
"Potassic-richterite","Potassic-richterite","Potassic-richterite","K(NaCa)Mg5Si8O22(OH)2","K(NaCa)Mg5Si8O22(OH)2","K(NaCa)Mg_5_Si_8_O_22_(OH)_2_","K(NaCa)Mg_5_Si_8_O_22_(OH)_2_","K(NaCa)Mg<sub>5</sub>Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","K(NaCa)Mg<sub>5</sub>Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>","K Na Ca Mg Si O H","IMA2017-102","","6727","Sweden","2018","Pending publication|Approved","Amphibole"," ","Holtstam, D., Cámara, F., Skogby, H. and Karlsson, A. (2018) Potassic-richterite, IMA2017-102. CNMNC Newsletter No. 42, April 2018, page 447; Mineralogical Magazine, 82, 445–451","monoclinic","1898","K Na Ca Mg Si O H"
